Sentence,Rating,llm_gene_CEFR1,llm_gene_CEFR2,llm_gene_CEFR3,P_CEFR1,P_CEFR2,P_CEFR3,R_CEFR1,R_CEFR2,R_CEFR3,STS_CEFR1,STS_CEFR2,STS_CEFR3,AS_CEFR1,AS_CEFR2,AS_CEFR3,CP_CEFR1,CP_CEFR2,CP_CEFR3,REFEREE_CEFR1,REFEREE_CEFR2,REFEREE_CEFR3,SLEDELTA_CEFR1,SLEDELTA_CEFR2,SLEDELTA_CEFR3,COLA_CEFR1,COLA_CEFR2,COLA_CEFR3,pred_1,pred_2,pred_3
"Commodus also had a passion for gladiatorial combat , which he took so far as to take to the arena himself , dressed as a secutor .",5,Commodus liked fighting in the arena. He even fought against himself sometimes.,Commodus liked fighting in the arena. He even fought there himself.,Commodus enjoyed watching gladiator fights and even fought himself in the arena.,0.51098406,0.58433926,0.587414,0.17226447,0.17706522,0.26352677,0.7957063913345337,0.7978781461715698,0.8609493970870972,0.3783722519874573,0.956616759300232,0.8635568022727966,0.0,0.0,0.0,0.9795538187026978,0.977589190006256,0.9557285904884338,2.539032459259033,2.54473876953125,1.8016250133514404,1,1,1,3,3,4
"A total of 1,084,000 rounds of ammunition had been taken and removed in thirteen lorries with no casualties .",5,They removed 1 million bullets safely.,Thirteen lorries took a lot of ammunition away safely.,"In total, 1.084 million bullets were taken away in thirteen lorries. Nobody was hurt.",0.43481448,0.5627669,0.73360896,0.038621042,0.23610747,0.5990842,0.5776681900024414,0.794289767742157,0.8057465553283691,0.5803842544555664,0.9256985187530518,0.9117547869682312,0.0,0.0,0.0,-0.2188896685838699,0.244080975651741,1.0170964002609253,3.0397263765335083,2.8379234075546265,2.7415658235549927,1,1,1,3,3,3
The central technique of the Socratic method is called an elenchus .,5,This way of learning is called Q&A.,"In the Socratic method, you ask questions to find out if someone knows something.",The main idea of the Socratic method is called an elenchus.,0.40344685,0.2265391,0.82450086,0.13071778,0.18169406,0.7760168,0.3177484273910522,0.6140899062156677,0.9410377740859984,0.0586625151336193,0.0741116032004356,0.6107134222984314,0.0,0.0,0.0,0.2678726017475128,0.4829974770545959,0.436993658542633,2.6790637969970703,-0.1662797927856445,1.847678184509277,1,1,1,2,3,5
"When part of a monastery , the chapter house is generally located on the eastern wing of the cloister , which is next to the church .",5,"In a monastery, the meeting room is near the church.","In a monastery, the chapter house is often near the church.","In a monastery, the chapter house is usually near the church.",0.6678134,0.7779666,0.7874867,0.31678635,0.41043344,0.4239291,0.614643394947052,0.8542717099189758,0.8619208931922913,0.2093223333358764,0.9661680459976196,0.963367998600006,0.0,0.0,0.0,0.7739747762680054,0.6353301405906677,0.750270426273346,2.9348431825637817,1.557965636253357,1.359758973121643,1,1,1,3,3,3
Glass fiber is formed when thin strands of silica- based or other formulation glass are extruded into many fibers with small diameters suitable for textile processing .,5,Glass is thin.,Glass fibers are made from thin glass strands.,Glass fibers are made from thin strands of glass that are stretched into fine threads.,0.48912665,0.6657783,0.5962765,-0.25678197,0.10628427,0.19173771,0.494483470916748,0.8516229391098022,0.8544756770133972,0.7817622423171997,0.9513458609580994,0.4235050082206726,0.0,0.0,0.0,-0.3557242155075073,0.6188408136367798,1.0520042181015017,4.868876069784164,4.172952741384506,2.9549106061458588,1,1,1,2,3,3
"The typical elements of caper stories are humor , adventure , or unusual cleverness or audacity .",5,These stories are fun or good.,"Typical caper stories are funny, exciting, or clever.","Typical caper stories often include humour, exciting events, or clever ideas.",0.41590944,0.6016245,0.5450667,0.014825296,0.27989572,0.34692153,0.403395414352417,0.8491742014884949,0.8643701076507568,0.1775312423706054,0.983130693435669,0.95931214094162,0.0,0.0,0.0,0.3815411627292633,0.7317085266113281,0.9230985641479492,3.618552207946777,1.9679608345031736,1.921979904174805,1,1,1,2,3,4
The constant field and the pulse field are usually set perpendicular to each other .,5,They point to different places.,"Usually, these two fields are at right angles.","Normally, the two fields are set at right angles to each other.",0.21434537,0.31611896,0.5131133,-0.061268598,0.13824856,0.3783457,0.2302508056163787,0.5644590258598328,0.6273992657661438,0.1384500414133072,0.1215965673327446,0.1203937903046608,0.0,0.0,0.0,-0.4966866970062256,-0.1775491833686828,0.3524166941642761,2.454396605491638,1.8232156038284304,1.3779001235961914,1,1,1,2,3,3
"Smoking marijuana in public is still illegal , and anyone caught doing so will have to pay a $ 100 fine .",5,Don't smoke in public. You'll get a fine if you do.,"You can't smoke marijuana in public. If you get caught, you have to pay $100.","You cannot smoke marijuana in public. If you do, you will have to pay a $ 100 fine.",0.5242755,0.5755521,0.6642653,0.23292395,0.39448756,0.4979208,0.6731064915657043,0.8964577317237854,0.8809569478034973,0.9489833116531372,0.9862164258956908,0.9840173125267028,0.0,0.0,0.0,0.8077436089515686,0.8825286030769348,0.7373818159103394,1.0374398231506348,1.2658205032348633,1.782270431518555,1,1,1,2,3,3
British Fascism is based upon British Nationalism .,5,British Fascism is about loving Britain very much.,People who like British fascism are proud of Britain.,British Fascism is connected to British Nationalism.,0.42270353,0.40354344,0.8193078,0.44241932,0.30557328,0.71931016,0.7789120674133301,0.7404860854148865,0.9623146653175354,0.0217618346214294,0.0438652895390987,0.9569433927536012,0.0,0.0,0.0,0.7236778140068054,0.3701946437358856,0.6417833566665649,0.3805093765258789,0.605396032333374,-0.6833968162536621,1,1,1,3,3,3
The thymus is largest and most active during the newborn and pre-adolescent periods .,5,This part of the body is big in babies and young children.,"In babies and young children, the thymus grows strong.",The thymus is biggest and most active when we are babies and young children.,0.40134275,0.46193573,0.7158543,0.28625003,0.3690378,0.65870124,0.4095796644687652,0.7939795255661011,0.8921313881874084,0.9285119771957396,0.8562012910842896,0.8955468535423279,0.0,0.0,0.0,0.4239697158336639,0.5861377716064453,0.7550395727157593,2.210907101631165,2.466861844062805,1.5926311016082764,0,1,1,2,3,3
A hypernym is sometimes also called an umbrella term or a blanket term .,5,This is a big word that has many parts.,Some people call a hypernym a general name.,An umbrella term is another name for a hypernym.,0.28399077,0.4783794,0.53232646,0.051657908,0.33550757,0.4163442,0.4219050109386444,0.772799015045166,0.9175798892974854,0.3194756507873535,0.5004290342330933,0.9921148419380188,0.0,0.0,0.0,-0.5447278022766113,0.2455756217241287,0.6392039656639099,2.884180188179016,2.673616051673889,1.7113288640975952,1,1,1,2,4,4
Carolingian minuscule was the direct ancestor of blackletter .,5,Blackletter writing comes from an old way of writing.,Blackletter writing came from another kind of writing called Carolingian minuscule.,Blackletter writing came from Carolingian minuscule.,0.28315097,0.27929476,0.38025117,-0.0033228868,0.30859303,0.28968576,0.5650885701179504,0.770837664604187,0.7928839325904846,0.7040888667106628,0.9022840857505798,0.9027974605560304,0.0,0.0,0.0,0.2959466874599457,0.4131726622581482,0.2511450946331024,2.5500473976135254,1.1484344005584717,0.5540658235549927,1,1,1,3,4,4
"After it is fired , earthenware is opaque and non-vitreous , soft and capable of being scratched with a knife .",5,This type of pottery is not shiny. It breaks easily.,Earthenware is not shiny and gets scratched easily.,"After it is fired, earthenware is not shiny and can be scratched easily.",0.38903016,0.42610767,0.70772374,0.1178744,0.16345179,0.41433433,0.3439596593379974,0.761042594909668,0.8370299935340881,0.6115468740463257,0.9156679511070251,0.9228957891464232,0.0,0.0,0.0,0.1646847277879715,0.3861081004142761,0.6865703463554382,3.0127100944519043,2.081223249435425,1.804319143295288,1,1,1,3,3,4
"Postum is an instant type of coffee substitute made from roasted wheat bran , wheat and molasses .",5,This is a special coffee.,Postum is a coffee substitute made from wheat and molasses.,Postum is a type of coffee that you can make quickly. It is made from roasted wheat and molasses.,0.42208165,0.8871527,0.6513202,-0.16238318,0.53451574,0.5476612,0.4900915324687958,0.9633026719093324,0.9293500781059264,0.481889009475708,0.9945768117904664,0.974364936351776,0.0,0.0,0.0,-0.7651960849761963,0.8216353058815002,0.9866961240768432,1.3603262901306152,0.1575696468353271,0.6469326019287109,1,1,1,1,4,4
The balustrade is the system of railings and balusters that prevents people from falling over the edge .,5,It's a wall for safety.,Railings and posts stop people from falling off the edge.,The balustrade is the railing that stops people from falling off.,0.20955914,0.49070153,0.7900047,-0.013740777,0.25623015,0.6080851,0.3309139311313629,0.6610303521156311,0.902529776096344,0.7791003584861755,0.6499420404434204,0.9240809082984924,0.0,0.0,0.0,0.1487874537706375,0.7685388922691345,0.8030704855918884,1.7169806957244873,1.6095616817474363,0.2780628204345703,1,1,1,1,3,4
An alcohol and a carboxylic acid react to form a carboxylic ester .,5,Some chemicals make something new.,Alcohol and acid mix to make an ester.,Alcohol and a carboxylic acid mix to make an ester.,0.3975152,0.6041354,0.65536076,-0.16043027,0.09358662,0.5499402,0.2403803020715713,0.732077419757843,0.8586202263832092,0.393052875995636,0.9367725253105164,0.8972591161727905,0.0,0.0,0.0,-0.1163962930440902,0.4903136491775512,0.2761013209819793,1.5744595527648926,1.4540915489196775,0.9419825077056884,1,1,1,2,4,5
Merged with Saxe Weimar into Saxe-Weimar-Eisenach,5,It joined a new state called Saxe-Weimar-Eisenach.,"Later, Saxe Weimar became one country with Saxe Weimar Eisenach.",It merged with another state to form a new state called Saxe-Weimar-Eisenach.,0.49454007,0.51038486,0.45458233,0.45172513,0.46625257,0.50693476,0.8416075706481934,0.8495597839355469,0.8574344515800476,0.7224535942077637,0.8641533851623535,0.9392932057380676,0.0,0.0,0.0,0.4796826839447021,0.540408730506897,0.7713092565536499,1.80470871925354,1.4299640655517578,1.0272159576416016,1,1,1,3,4,4
"Life in a workhouse was intended to be harsh , to deter the able-bodied poor and to ensure that only the truly destitute would apply .",5,People who worked did not live in a workhouse. It was very hard there.,"Workhouses were meant to be bad, so people didn’t want to live there unless they had no other choice.",Life in a workhouse was meant to be difficult. It was supposed to discourage people from asking for help if they could work.,0.35616973,0.20998435,0.5351915,0.09225626,0.15480322,0.40224934,0.6583738327026367,0.7024378776550293,0.7689850926399231,0.2466819435358047,0.4474089443683624,0.3014855682849884,0.0,0.0,0.0,0.71756511926651,0.8096915483474731,1.0048494338989258,3.545219898223877,2.291786193847656,2.0760905742645264,1,1,1,2,3,3
Odpor was banned in Germany for terrorist activities and operated between legitimate emigre functions and a thuggish underworld .,5,Odpor was banned because it was too violent.,Odpor was banned in Germany because it was involved in terrorism and worked with bad people.,Odpor was banned in Germany because it was involved in terrorism. It worked between official groups and criminal gangs.,0.47239962,0.56041026,0.61449176,0.075978935,0.28383195,0.4259372,0.7134641408920288,0.8890032172203064,0.9043590426445008,0.1051279678940773,0.9651776552200316,0.9524065256118774,0.0,0.0,0.0,0.4827520549297333,0.8878791928291321,0.9713804125785828,3.643268119543791,2.823222409933805,1.614880334585905,1,1,1,3,4,4
"By the turn of the 3rd millennium , the term bogan came to be employed more favorably to indicate a pride in being rough around the edges .",5,Some people think being tough is cool now.,People started using the word 'bogan' as a compliment by the year 2000.,"By the year 2000, people started using the word ""bogan"" with pride to describe someone who liked simple things.",0.26851353,0.45416915,0.4558958,0.055124052,0.23798044,0.33626807,0.2554530203342438,0.6993968486785889,0.6879247426986694,0.474561482667923,0.5723385810852051,0.6883010864257812,0.0,0.0,0.0,0.0647564381361007,0.7003520727157593,0.971738576889038,3.654251277446747,2.653420865535736,2.6416935324668884,1,1,1,2,3,3
"For vectors with complex entries , using the given definition of the dot product would lead to quite different geometric properties .",5,This way of adding vectors doesn't work with all numbers.,"If we have vectors with many numbers, they don’t work together well.","When we use the dot product with vectors that have more than one component, the result is not the same as when we use it with simple vectors.",0.30300972,0.34156272,0.33417007,0.1614405,0.21742234,0.36290777,0.4615324735641479,0.4993501007556915,0.7427951693534851,0.0931699275970459,0.0797341465950012,0.3736506402492523,0.0,0.0,0.0,-0.1065512001514434,0.5035195350646973,-0.2180954664945602,3.204292878508568,2.7182856649160385,1.2687401622533798,1,1,1,3,3,3
Axial compressors are dynamic rotating compressors that use arrays of fan-like airfoils to progressively compress a fluid .,5,Axial compressors make air pressure higher.,Axial compressors are machines that squeeze air with spinning fans.,Axial compressors are machines that use spinning blades to squeeze air.,0.55596364,0.68458253,0.70614314,0.23102799,0.41216636,0.4413893,0.7241548895835876,0.8659858107566833,0.8684336543083191,0.2007434517145156,0.7880846858024597,0.5879473090171814,0.0,0.0,0.0,0.078402891755104,0.5674276351928711,0.6840576529502869,3.450693517923355,2.983198791742325,2.793672949075699,1,1,1,4,4,4
